clientnum,client_stayed,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,gender_F,gender_M,marital_status_Divorced,marital_status_Married,marital_status_Single,education_level_ordinal_level_scale,income_category_ordinal_level_scale,card_category_ordinal_level_scale
773466258,1,48,F,4,High School,Married,4166.67,Blue,42,3,1,3,4206.0,1100,1144,22,1,0,0,1,0,3,3,1
798983508,1,43,M,1,Graduate,Single,8333.33,Silver,37,4,3,2,34516.0,1440,1575,34,0,1,0,0,1,5,4,2
716451183,1,54,F,1,Uneducated,Married,4166.67,Blue,44,5,2,3,5556.0,1711,1706,21,1,0,0,1,0,2,3,1
715085733,1,61,M,0,Graduate,Married,4166.67,Blue,52,3,1,2,2939.0,1999,2434,33,0,1,0,1,0,5,3,1
788977833,1,61,M,0,Uneducated,Married,8333.33,Blue,48,2,1,0,5362.0,1274,1876,41,0,1,0,1,0,2,4,1
720272958,0,48,M,2,High School,Married,10000.0,Blue,36,3,3,3,27126.0,0,1000,25,0,1,0,1,0,3,7,1
708421833,1,45,F,4,Graduate,Single,1666.67,Blue,36,6,3,2,3342.0,2517,1139,30,1,0,0,0,1,5,2,1
715120608,1,44,M,3,Graduate,Single,5833.33,Blue,37,2,3,2,14546.0,1703,1273,27,0,1,0,0,1,5,6,1
779078733,1,55,M,2,Doctorate,Married,5833.33,Blue,36,3,4,3,16427.0,1682,1579,36,0,1,0,1,0,7,6,1
720250158,1,45,M,2,College,Single,5833.33,Blue,33,6,3,0,23218.0,1814,1749,37,0,1,0,0,1,4,6,1
716458983,1,60,M,0,High School,Married,4166.67,Blue,36,5,1,3,3281.0,837,1424,29,0,1,0,1,0,3,3,1
713747733,1,55,M,2,High School,Married,4166.67,Blue,47,5,3,2,3096.0,2217,2011,41,0,1,0,1,0,3,3,1
712270158,1,62,F,0,High School,Married,4166.67,Blue,52,5,2,3,2052.0,1250,1208,31,1,0,0,1,0,3,3,1
754897008,1,46,M,3,High School,Single,4166.67,Blue,39,2,3,2,9432.0,1418,1319,26,0,1,0,0,1,3,3,1
819700533,1,50,M,0,High School,Single,10000.0,Silver,45,5,2,3,14938.0,2303,949,27,0,1,0,0,1,3,7,2
712890408,1,45,M,2,Uneducated,Married,5833.33,Blue,36,5,3,2,2221.0,1343,1338,30,0,1,0,1,0,2,6,1
720248208,1,47,M,3,Post-Graduate,Divorced,5833.33,Blue,37,6,3,0,5731.0,1577,1554,26,0,1,1,0,0,6,6,1
779749908,1,48,M,4,College,Married,5833.33,Gold,33,2,2,3,34516.0,2061,1350,32,0,1,0,1,0,4,6,3
717401883,1,35,M,3,Uneducated,Married,5833.33,Blue,22,5,2,2,6985.0,1130,1694,44,0,1,0,1,0,2,6,1
721509558,1,51,M,2,Graduate,Married,10000.0,Blue,42,3,3,0,24221.0,1707,1678,40,0,1,0,1,0,5,7,1
714576183,1,47,M,4,Graduate,Single,8333.33,Blue,36,6,3,2,21637.0,2030,1222,23,0,1,0,0,1,5,4,1
721425558,1,52,M,2,Graduate,Single,10000.0,Blue,37,2,3,2,14543.0,0,1536,37,0,1,0,0,1,5,7,1
711109908,1,43,F,4,Uneducated,Married,1666.67,Blue,36,2,1,1,9684.0,2475,1400,31,1,0,0,1,0,2,2,1
715203108,1,63,M,2,High School,Married,4166.67,Blue,36,2,2,2,5007.0,930,1050,28,0,1,0,1,0,3,3,1
710027508,1,61,M,0,Graduate,Married,5833.33,Blue,54,3,2,0,1616.0,1047,1389,33,0,1,0,1,0,5,6,1
787464408,1,53,M,2,Uneducated,Single,5833.33,Blue,40,5,2,2,19116.0,0,1184,29,0,1,0,0,1,2,6,1
783542133,1,53,F,3,Graduate,Married,1666.67,Blue,47,5,6,2,2759.0,2223,2093,42,1,0,0,1,0,5,2,1
708330858,0,57,M,3,Graduate,Married,10000.0,Blue,38,2,3,3,8249.0,1381,678,11,0,1,0,1,0,5,7,1
712701333,1,53,M,3,High School,Married,5833.33,Blue,43,5,3,2,5264.0,2169,1219,27,0,1,0,1,0,3,6,1
773373108,1,49,F,4,High School,Married,1666.67,Blue,43,4,2,0,2826.0,2070,1025,28,1,0,0,1,0,3,2,1
715812258,1,45,M,2,High School,Married,8333.33,Blue,34,5,5,2,12518.0,1539,1165,33,0,1,0,1,0,3,4,1
778286433,1,67,M,0,Graduate,Married,4166.67,Blue,56,4,2,1,5876.0,1297,2133,55,0,1,0,1,0,5,3,1
789270033,1,48,M,3,Graduate,Single,8333.33,Silver,37,3,2,3,34516.0,0,1122,13,0,1,0,0,1,5,4,2
711569433,1,51,F,2,Uneducated,Divorced,1666.67,Blue,38,4,1,2,9648.0,1926,1083,22,1,0,1,0,0,2,2,1
720214833,1,52,M,2,High School,Single,8333.33,Silver,40,3,3,3,34516.0,2177,1234,23,0,1,0,0,1,3,4,2
788194458,1,34,M,3,High School,Married,5833.33,Blue,26,4,3,3,3265.0,2517,1843,35,0,1,0,1,0,3,6,1
720779733,1,56,M,1,Uneducated,Married,10000.0,Blue,36,3,2,2,6041.0,1355,1747,49,0,1,0,1,0,2,7,1
717424458,1,44,F,2,Post-Graduate,Married,1666.67,Blue,36,3,3,2,2293.0,1823,1166,22,1,0,0,1,0,6,2,1
770590758,1,43,F,3,Graduate,Single,4166.67,Blue,29,5,2,0,3378.0,1069,1285,16,1,0,0,0,1,5,3,1
718490658,1,50,F,1,Graduate,Single,1666.67,Blue,36,4,1,3,5012.0,2242,1142,28,1,0,0,0,1,5,2,1
711985833,1,38,F,4,Uneducated,Single,1666.67,Blue,30,4,1,0,2569.0,1605,1190,46,1,0,0,0,1,2,2,1
708967608,1,53,F,1,Graduate,Single,1666.67,Blue,45,3,1,2,3471.0,1785,1052,24,1,0,0,0,1,5,2,1
718505958,1,43,M,5,Graduate,Divorced,10000.0,Silver,31,5,3,3,34516.0,1699,1628,38,0,1,1,0,0,5,7,2
715024233,1,53,M,1,High School,Married,10000.0,Blue,36,6,3,2,3312.0,1844,1740,32,0,1,0,1,0,3,7,1
779249583,1,56,F,1,Graduate,Married,1666.67,Blue,38,4,3,3,2578.0,2462,1378,29,1,0,0,1,0,5,2,1
778928283,1,57,F,3,High School,Married,1666.67,Blue,39,3,2,1,2742.0,2321,1389,32,1,0,0,1,0,3,2,1
712299858,1,62,M,1,High School,Married,1666.67,Blue,53,5,3,3,2077.0,1571,1365,38,0,1,0,1,0,3,2,1
799224108,1,46,F,4,Graduate,Single,1666.67,Blue,40,5,1,2,6265.0,1942,1715,43,1,0,0,0,1,5,2,1
809976033,1,49,M,2,Uneducated,Married,5833.33,Blue,44,6,3,0,7819.0,1560,1582,25,0,1,0,1,0,2,6,1
716203308,1,52,M,3,Graduate,Single,8333.33,Blue,42,6,3,3,2731.0,1692,1220,22,0,1,0,0,1,5,4,1
714871683,0,58,M,1,Uneducated,Married,4166.67,Blue,36,2,4,3,1438.3,537,715,13,0,1,0,1,0,2,3,1
716139933,1,54,M,0,High School,Married,8333.33,Blue,36,3,1,2,16286.0,1710,2552,49,0,1,0,1,0,3,4,1
716984658,1,49,M,1,Graduate,Married,10000.0,Blue,39,3,2,3,34516.0,0,1106,31,0,1,0,1,0,5,7,1
713086008,1,58,F,3,High School,Married,1666.67,Blue,47,6,1,0,2609.0,2439,1731,34,1,0,0,1,0,3,2,1
713773458,1,52,M,2,High School,Single,5833.33,Blue,45,5,3,2,7567.0,1173,1435,32,0,1,0,0,1,3,6,1
719242533,1,41,M,5,High School,Married,5833.33,Blue,33,5,3,3,22770.0,2517,1882,38,0,1,0,1,0,3,6,1
772712658,1,62,F,0,Uneducated,Married,1666.67,Blue,50,5,1,2,3791.0,1648,2058,34,1,0,0,1,0,2,2,1
788868858,1,54,M,2,Graduate,Married,1666.67,Blue,39,4,4,2,2702.0,2517,1658,32,0,1,0,1,0,5,2,1
811898133,1,40,F,3,High School,Divorced,1666.67,Blue,35,3,1,3,2555.0,2117,1334,32,1,0,1,0,0,3,2,1
788808633,1,43,M,3,Graduate,Married,8333.33,Blue,26,5,3,2,2355.0,1090,1441,29,0,1,0,1,0,5,4,1
779804208,1,53,F,2,Graduate,Single,4166.67,Blue,42,6,2,0,5332.0,0,1371,39,1,0,0,0,1,5,3,1
781391058,1,55,M,1,Uneducated,Single,4166.67,Blue,49,6,3,2,1443.0,1375,1991,38,0,1,0,0,1,2,3,1
790134408,1,46,M,4,Graduate,Single,5833.33,Blue,39,6,2,3,10741.0,755,1278,22,0,1,0,0,1,5,6,1
788853258,1,41,M,1,Uneducated,Married,5833.33,Blue,25,3,2,0,7984.0,1503,1734,39,0,1,0,1,0,2,6,1
711857733,1,49,M,3,Uneducated,Single,5833.33,Blue,32,3,2,2,18584.0,2517,1330,34,0,1,0,0,1,2,6,1
719554758,1,46,M,2,Uneducated,Married,8333.33,Blue,38,6,3,2,34516.0,2165,1672,32,0,1,0,1,0,2,4,1
711643458,1,50,F,1,Uneducated,Married,1666.67,Blue,43,6,3,4,1438.3,0,1439,41,1,0,0,1,0,2,2,1
788830683,1,40,M,2,Graduate,Single,8333.33,Blue,24,5,1,0,2478.0,2031,1558,31,0,1,0,0,1,5,4,1
807030858,1,51,M,4,High School,Single,10000.0,Blue,46,6,3,3,34516.0,2274,1795,47,0,1,0,0,1,3,7,1
793059108,1,50,F,2,Graduate,Married,4166.67,Blue,44,6,2,3,2339.0,1440,893,22,1,0,0,1,0,5,3,1
716568708,1,47,F,2,Graduate,Married,1666.67,Blue,36,6,3,2,2726.0,0,1099,27,1,0,0,1,0,5,2,1
717229158,1,36,F,4,Graduate,Married,4166.67,Blue,36,6,3,3,1628.0,969,1893,15,1,0,0,1,0,5,3,1
715915458,1,47,F,2,Graduate,Married,1666.67,Blue,34,5,2,2,3156.0,1644,1151,31,1,0,0,1,0,5,2,1
819129858,1,46,F,2,Graduate,Single,1666.67,Blue,41,5,3,0,4745.0,1270,1519,31,1,0,0,0,1,5,2,1
713441958,1,46,M,2,High School,Married,10000.0,Blue,36,5,3,2,19727.0,1785,1245,25,0,1,0,1,0,3,7,1
719091333,1,52,M,0,Uneducated,Married,5833.33,Blue,36,3,3,2,22720.0,793,1102,27,0,1,0,1,0,2,6,1
714914583,1,40,F,4,Graduate,Single,1666.67,Blue,27,6,2,3,3751.0,1521,1060,30,1,0,0,0,1,5,2,1
714363858,1,54,F,4,High School,Married,1666.67,Blue,36,3,5,3,1594.0,1411,1459,35,1,0,0,1,0,3,2,1
721347408,1,55,F,1,High School,Single,1666.67,Blue,43,4,2,0,2569.0,1403,1456,39,1,0,0,0,1,3,2,1
772047183,1,45,M,4,High School,Married,4166.67,Blue,34,6,3,3,3104.0,1766,1353,24,0,1,0,1,0,3,3,1
714217908,1,49,M,3,Graduate,Married,4166.67,Blue,41,5,3,2,2406.0,1560,1173,32,0,1,0,1,0,5,3,1
714819183,1,63,M,1,Uneducated,Married,8333.33,Blue,36,5,2,3,24571.0,1955,1746,28,0,1,0,1,0,2,4,1
716455683,1,40,F,3,High School,Single,1666.67,Gold,36,3,2,3,15534.0,726,1279,28,1,0,0,0,1,3,2,3
710865633,1,41,F,2,Graduate,Married,1666.67,Silver,33,4,2,0,12301.0,2250,1307,29,1,0,0,1,0,5,2,2
752952108,1,37,M,4,Graduate,Married,8333.33,Blue,26,6,2,3,2846.0,1818,1473,37,0,1,0,1,0,5,4,1
714982383,1,55,M,2,High School,Married,5833.33,Blue,36,4,3,3,7231.0,2381,1421,23,0,1,0,1,0,3,6,1
813814008,1,53,F,1,High School,Married,1666.67,Blue,48,6,3,2,2324.0,1576,1272,37,1,0,0,1,0,3,2,1
794545983,1,57,M,2,Graduate,Married,8333.33,Blue,40,3,2,3,12208.0,1980,1409,34,0,1,0,1,0,5,4,1
715585158,1,58,M,1,Graduate,Married,5833.33,Blue,46,3,3,2,10021.0,1617,1275,25,0,1,0,1,0,5,6,1
789863208,1,54,F,2,Graduate,Married,1666.67,Blue,44,3,2,3,2027.0,1480,1702,37,1,0,0,1,0,5,2,1
715022133,1,53,M,2,Graduate,Married,5833.33,Blue,47,6,2,2,6363.0,1162,1256,26,0,1,0,1,0,5,6,1
712506708,1,39,F,3,College,Single,1666.67,Blue,25,6,1,2,3920.0,2008,3178,53,1,0,0,0,1,4,2,1
715699983,1,56,M,3,High School,Married,5833.33,Blue,36,5,1,3,9226.0,1233,1626,29,0,1,0,1,0,3,6,1
712459233,1,59,F,1,Post-Graduate,Married,4166.67,Blue,46,5,3,3,1944.0,1346,1960,57,1,0,0,1,0,6,3,1
716545383,1,42,M,3,Uneducated,Single,4166.67,Blue,36,3,1,0,9599.0,1554,1154,38,0,1,0,0,1,2,3,1
721144383,1,42,M,4,Graduate,Married,5833.33,Silver,28,5,1,2,28202.0,843,1629,38,0,1,0,1,0,5,6,2
804359133,1,55,M,0,High School,Married,10000.0,Blue,49,5,3,3,3805.0,2233,1743,27,0,1,0,1,0,3,7,1
713308683,1,52,M,1,Uneducated,Single,8333.33,Blue,37,5,2,2,2733.0,1306,1139,39,0,1,0,0,1,2,4,1
717354558,0,57,M,2,Uneducated,Married,10000.0,Blue,40,3,3,3,3106.0,1120,683,17,0,1,0,1,0,2,7,1
798473808,1,48,M,3,College,Married,8333.33,Blue,42,3,3,0,7477.0,0,1159,32,0,1,0,1,0,4,4,1
715192308,1,48,M,2,High School,Married,10000.0,Blue,36,6,5,2,29963.0,2094,1205,28,0,1,0,1,0,3,7,1
708813033,1,47,M,1,Graduate,Single,4166.67,Blue,36,5,3,0,6509.0,2033,1409,37,0,1,0,0,1,5,3,1
714639783,0,42,M,3,College,Married,5833.33,Blue,34,3,3,3,13450.0,0,1000,18,0,1,0,1,0,4,6,1
709470858,1,51,M,4,College,Married,10000.0,Silver,31,5,2,1,34516.0,1254,1366,25,0,1,0,1,0,4,7,2
717292758,1,55,F,2,Graduate,Single,1666.67,Blue,47,5,3,2,6347.0,0,1161,44,1,0,0,0,1,5,2,1
779241783,1,67,M,1,Uneducated,Married,4166.67,Blue,49,4,3,2,3106.0,1675,1512,38,0,1,0,1,0,2,3,1
715205358,1,39,M,1,Graduate,Married,5833.33,Blue,31,4,1,1,2536.0,913,1750,35,0,1,0,1,0,5,6,1
778871508,1,54,M,3,Post-Graduate,Single,5833.33,Blue,35,6,3,0,13048.0,1954,1170,24,0,1,0,0,1,6,6,1
710147958,1,47,M,3,High School,Married,4166.67,Silver,36,3,2,2,16138.0,1249,1198,33,0,1,0,1,0,3,3,2
709864833,1,49,M,2,Post-Graduate,Married,5833.33,Blue,38,3,2,0,8077.0,1965,1329,26,0,1,0,1,0,6,6,1
778868958,0,42,F,2,Graduate,Married,1666.67,Blue,23,3,3,3,1929.0,1673,857,36,1,0,0,1,0,5,2,1
710004933,1,44,M,5,Uneducated,Married,5833.33,Blue,36,3,3,2,8645.0,1454,1435,25,0,1,0,1,0,2,6,1
710940183,0,49,F,3,Graduate,Married,1666.67,Blue,38,6,3,2,2185.0,0,715,20,1,0,0,1,0,5,2,1
718927533,1,45,M,3,Graduate,Single,8333.33,Blue,32,5,2,2,24487.0,2517,1512,42,0,1,0,0,1,5,4,1
719337408,1,63,M,0,High School,Married,5833.33,Blue,36,6,2,3,2567.0,0,2399,43,0,1,0,1,0,3,6,1
772308408,1,44,M,3,Graduate,Single,8333.33,Blue,33,6,3,3,4131.0,785,906,22,0,1,0,0,1,5,4,1
712981383,1,44,F,4,College,Married,1666.67,Silver,37,3,2,2,10790.0,1930,1052,16,1,0,0,1,0,4,2,2
790099758,1,40,M,3,High School,Married,4166.67,Blue,33,4,3,3,6884.0,1001,975,11,0,1,0,1,0,3,3,1
709547658,0,39,M,2,Uneducated,Single,5833.33,Blue,36,5,3,3,13961.0,1299,783,20,0,1,0,0,1,2,6,1
778770783,1,42,M,4,High School,Married,8333.33,Blue,30,6,1,0,29801.0,1916,990,21,0,1,0,1,0,3,4,1
713134458,1,54,M,3,High School,Married,10000.0,Blue,43,4,1,1,13219.0,0,1097,24,0,1,0,1,0,3,7,1
713639958,1,46,F,4,Graduate,Divorced,1666.67,Blue,36,5,3,1,9478.0,820,1327,41,1,0,1,0,0,5,2,1
711089733,1,50,F,2,College,Divorced,1666.67,Blue,36,3,3,0,1491.0,0,1058,34,1,0,1,0,0,4,2,1
716988633,1,55,M,0,High School,Divorced,5833.33,Blue,46,6,1,2,9734.0,0,1476,38,0,1,1,0,0,3,6,1
779031033,1,46,F,2,Graduate,Married,4166.67,Blue,22,6,1,3,2305.0,1627,1230,36,1,0,0,1,0,5,3,1
716302383,1,47,F,4,Uneducated,Married,4166.67,Blue,36,3,1,3,14241.0,2081,1581,44,1,0,0,1,0,2,3,1
721333233,1,40,M,4,Doctorate,Divorced,5833.33,Blue,34,4,2,3,23138.0,1727,1612,39,0,1,1,0,0,7,6,1
814995933,1,58,F,3,Graduate,Married,1666.67,Blue,53,5,3,2,5798.0,1794,1724,45,1,0,0,1,0,5,2,1
721469433,1,48,M,3,Graduate,Single,4166.67,Blue,36,5,2,3,6880.0,1390,1784,35,0,1,0,0,1,5,3,1
717198633,1,53,F,2,College,Married,4166.67,Blue,34,6,2,1,2075.0,1469,2556,49,1,0,0,1,0,4,3,1
767695083,1,50,M,2,Graduate,Married,8333.33,Blue,44,3,3,0,4589.0,0,1590,37,0,1,0,1,0,5,4,1
711791583,0,52,F,1,Graduate,Single,1666.67,Blue,40,1,2,2,2317.0,0,884,19,1,0,0,0,1,5,2,1
712315683,0,53,F,2,Uneducated,Single,1666.67,Blue,45,1,1,1,1981.0,1518,973,25,1,0,0,0,1,2,2,1
710038008,1,56,F,1,Graduate,Single,4166.67,Blue,47,3,2,1,6038.0,0,1447,30,1,0,0,0,1,5,3,1
718349058,1,49,M,3,High School,Married,8333.33,Blue,39,3,3,2,29659.0,1143,1193,21,0,1,0,1,0,3,4,1
789842283,0,54,M,2,Graduate,Married,5833.33,Blue,42,3,3,2,4320.0,0,706,21,0,1,0,1,0,5,6,1
714900408,1,41,F,4,High School,Single,1666.67,Blue,31,3,1,0,5773.0,0,1306,39,1,0,0,0,1,3,2,1
719418933,0,53,M,2,Uneducated,Married,8333.33,Blue,36,1,3,3,4503.0,0,748,20,0,1,0,1,0,2,4,1
720115683,1,47,M,3,Uneducated,Married,8333.33,Blue,36,6,2,2,29770.0,1565,1774,42,0,1,0,1,0,2,4,1
779504058,1,46,F,2,Post-Graduate,Married,1666.67,Blue,28,5,1,1,5014.0,1910,1209,25,1,0,0,1,0,6,2,1
795979833,1,53,F,1,High School,Married,1666.67,Blue,47,6,1,2,3445.0,1074,1074,31,1,0,0,1,0,3,2,1
717392358,1,60,M,1,Graduate,Married,8333.33,Blue,50,6,2,2,23412.0,1078,1786,50,0,1,0,1,0,5,4,1
718640508,1,59,F,0,Graduate,Single,1666.67,Blue,46,4,1,2,3044.0,1611,1456,36,1,0,0,0,1,5,2,1
709230708,1,56,M,4,Uneducated,Single,1666.67,Blue,36,3,2,2,3864.0,1654,1470,42,0,1,0,0,1,2,2,1
801383808,1,50,M,3,Graduate,Single,5833.33,Blue,44,4,2,3,23090.0,839,1198,24,0,1,0,0,1,5,6,1
708217758,1,63,M,2,Graduate,Married,5833.33,Blue,49,5,2,3,14035.0,2061,1606,30,0,1,0,1,0,5,6,1
714272658,0,43,F,2,Uneducated,Single,1666.67,Blue,24,2,3,2,2962.0,2517,929,31,1,0,0,0,1,2,2,1
711864783,1,61,M,1,Uneducated,Single,5833.33,Blue,46,5,3,2,2201.0,1138,1199,32,0,1,0,0,1,2,6,1
719407983,1,37,F,0,Post-Graduate,Married,1666.67,Blue,25,4,3,2,2061.0,1483,2400,60,1,0,0,1,0,6,2,1
716804283,1,41,M,2,Uneducated,Divorced,10000.0,Blue,29,3,2,2,15911.0,896,1270,33,0,1,1,0,0,2,7,1
767294658,0,56,M,2,College,Single,10000.0,Blue,50,2,2,3,16867.0,0,654,14,0,1,0,0,1,4,7,1
709122483,1,56,M,3,Graduate,Married,5833.33,Blue,37,3,3,0,2783.0,1526,1909,54,0,1,0,1,0,5,6,1
708241233,0,52,F,3,Post-Graduate,Single,1666.67,Blue,47,3,3,2,2972.0,0,922,25,1,0,0,0,1,6,2,1
717860358,1,40,F,3,High School,Single,4166.67,Blue,36,5,3,2,5124.0,2235,1158,42,1,0,0,0,1,3,3,1
789337233,1,63,M,1,Graduate,Married,4166.67,Blue,53,6,6,2,2880.0,2362,1323,26,0,1,0,1,0,5,3,1
720902133,1,58,M,1,High School,Single,4166.67,Blue,46,4,1,0,5579.0,0,1025,35,0,1,0,0,1,3,3,1
711870333,1,46,M,2,Uneducated,Divorced,8333.33,Blue,36,6,3,3,34516.0,1597,1628,51,0,1,1,0,0,2,4,1
708398283,1,37,F,1,Graduate,Married,4166.67,Blue,29,5,2,2,4394.0,885,1377,32,1,0,0,1,0,5,3,1
715878183,1,46,M,4,Graduate,Single,8333.33,Blue,35,4,3,3,18325.0,723,1517,33,0,1,0,0,1,5,4,1
719451483,1,46,F,4,Post-Graduate,Married,1666.67,Blue,37,5,3,2,3773.0,1972,1528,25,1,0,0,1,0,6,2,1
709110633,1,41,M,1,Graduate,Single,8333.33,Blue,29,5,1,3,21684.0,1748,1329,24,0,1,0,0,1,5,4,1
721059033,1,48,F,3,High School,Divorced,4166.67,Blue,40,4,1,2,1919.0,774,1505,33,1,0,1,0,0,3,3,1
779912283,1,49,F,3,Graduate,Single,4166.67,Blue,33,5,3,2,9995.0,1713,1172,38,1,0,0,0,1,5,3,1
717701733,1,44,M,2,Graduate,Married,8333.33,Blue,35,3,2,2,11910.0,2098,1646,39,0,1,0,1,0,5,4,1
709913733,1,39,F,3,College,Married,1666.67,Blue,36,4,2,0,2279.0,1529,1693,32,1,0,0,1,0,4,2,1
718768158,1,57,M,1,College,Single,4166.67,Blue,48,3,1,2,3539.0,0,1336,23,0,1,0,0,1,4,3,1
721375308,1,48,M,3,High School,Married,8333.33,Blue,36,5,1,3,30579.0,1351,1289,19,0,1,0,1,0,3,4,1
711374283,1,47,M,3,High School,Single,8333.33,Blue,42,4,1,0,24480.0,1923,1416,32,0,1,0,0,1,3,4,1
778465533,1,54,F,0,College,Married,1666.67,Blue,40,3,1,2,1638.0,0,1885,51,1,0,0,1,0,4,2,1
712138983,1,54,M,1,Graduate,Married,5833.33,Blue,36,3,3,2,2947.0,2216,1744,53,0,1,0,1,0,5,6,1
716920908,1,52,M,4,High School,Married,8333.33,Blue,42,6,1,0,5738.0,1112,1922,48,0,1,0,1,0,3,4,1
711195558,1,59,M,1,College,Single,4166.67,Blue,48,6,3,3,7251.0,1603,1300,36,0,1,0,0,1,4,3,1
712024908,1,56,F,1,College,Married,1666.67,Blue,36,6,2,3,2641.0,1257,1439,39,1,0,0,1,0,4,2,1
714893733,1,55,M,1,High School,Married,8333.33,Blue,45,3,3,3,16794.0,809,1917,33,0,1,0,1,0,3,4,1
754886958,1,48,F,3,College,Divorced,4166.67,Blue,41,4,1,3,9336.0,1672,1391,39,1,0,1,0,0,4,3,1
710104908,1,56,F,5,College,Single,1666.67,Blue,43,4,1,0,2763.0,2517,1246,31,1,0,0,0,1,4,2,1
710558883,1,41,M,3,Uneducated,Married,5833.33,Blue,36,5,3,2,17391.0,1044,1248,27,0,1,0,1,0,2,6,1
713827383,1,65,F,1,High School,Married,1666.67,Blue,36,3,2,0,3198.0,2493,1936,44,1,0,0,1,0,3,2,1
720267033,1,34,M,4,Post-Graduate,Single,8333.33,Blue,26,3,3,2,5100.0,1786,2375,63,0,1,0,0,1,6,4,1
712049208,1,56,M,3,Post-Graduate,Married,5833.33,Blue,39,3,1,2,3955.0,2517,1238,25,0,1,0,1,0,6,6,1
708688608,1,62,F,1,High School,Married,1666.67,Blue,48,5,3,1,3140.0,1985,1626,41,1,0,0,1,0,3,2,1
713217858,1,38,F,2,Uneducated,Single,1666.67,Blue,32,5,3,3,2264.0,0,1204,28,1,0,0,0,1,2,2,1
711019308,1,58,M,2,High School,Single,5833.33,Blue,45,3,2,0,6385.0,1535,1612,47,0,1,0,0,1,3,6,1
768600558,1,41,F,4,Graduate,Single,4166.67,Blue,31,4,2,3,2375.0,1658,1071,28,1,0,0,0,1,5,3,1
710202783,1,33,M,2,Graduate,Married,5833.33,Blue,13,3,3,3,1963.0,1721,1378,37,0,1,0,1,0,5,6,1
712899333,1,47,F,4,College,Single,1666.67,Blue,37,6,2,2,4256.0,1084,1100,29,1,0,0,0,1,4,2,1
767036433,1,56,F,1,Graduate,Married,1666.67,Blue,49,5,1,0,5097.0,1152,2052,45,1,0,0,1,0,5,2,1
793473033,1,51,M,1,Graduate,Single,5833.33,Blue,45,3,2,3,3228.0,2517,1349,33,0,1,0,0,1,5,6,1
717998058,1,26,M,0,Graduate,Single,1666.67,Blue,13,6,3,2,2585.0,2019,2644,40,0,1,0,0,1,5,2,1
779610033,0,58,M,1,College,Married,8333.33,Blue,47,3,3,3,12151.0,1799,918,14,0,1,0,1,0,4,4,1
827332983,1,46,M,3,High School,Single,8333.33,Gold,42,3,2,2,34516.0,2113,1362,31,0,1,0,0,1,3,4,3
721183983,1,48,M,4,High School,Married,10000.0,Blue,31,6,3,1,34516.0,1013,1222,37,0,1,0,1,0,3,7,1
718426533,1,42,M,4,Uneducated,Divorced,5833.33,Blue,32,4,1,2,5504.0,0,1364,32,0,1,1,0,0,2,6,1
710698233,1,37,M,4,Graduate,Married,8333.33,Blue,28,4,1,2,10021.0,1203,1463,40,0,1,0,1,0,5,4,1
793581933,1,50,M,3,High School,Single,4166.67,Silver,44,4,3,4,19853.0,1513,1878,55,0,1,0,0,1,3,3,2
719229708,1,41,F,1,High School,Single,4166.67,Blue,31,6,3,2,4969.0,838,1489,32,1,0,0,0,1,3,3,1
715158483,1,48,F,3,Graduate,Divorced,1666.67,Blue,40,3,2,3,3117.0,1603,1437,37,1,0,1,0,0,5,2,1
809296308,1,46,M,2,College,Single,8333.33,Blue,41,4,2,0,21526.0,2332,1313,37,0,1,0,0,1,4,4,1
778176108,1,61,M,0,High School,Single,5833.33,Blue,51,4,2,2,5504.0,1412,1290,38,0,1,0,0,1,3,6,1
719366358,1,51,M,3,High School,Married,10000.0,Blue,40,6,3,2,7319.0,1692,1233,29,0,1,0,1,0,3,7,1
721417233,0,45,M,2,Graduate,Married,5833.33,Blue,25,3,5,3,1438.3,0,709,27,0,1,0,1,0,5,6,1
714578283,1,47,M,1,Graduate,Married,5833.33,Blue,37,6,3,0,2053.0,0,1283,28,0,1,0,1,0,5,6,1
769574883,1,41,M,2,High School,Married,4166.67,Blue,32,3,1,3,12804.0,2517,1101,37,0,1,0,1,0,3,3,1
717643608,1,48,M,4,College,Married,8333.33,Blue,36,3,3,2,26443.0,1601,1593,36,0,1,0,1,0,4,4,1
709198158,1,50,F,4,Graduate,Single,1666.67,Blue,36,6,2,0,3125.0,1928,1631,46,1,0,0,0,1,5,2,1
712419708,1,56,F,2,Post-Graduate,Married,1666.67,Blue,48,6,1,2,4930.0,2259,2194,53,1,0,0,1,0,6,2,1
709103358,1,39,F,2,College,Single,1666.67,Blue,36,6,3,3,9476.0,0,1128,27,1,0,0,0,1,4,2,1
716966808,1,47,M,1,Graduate,Married,8333.33,Blue,37,6,3,3,11722.0,1667,1497,35,0,1,0,1,0,5,4,1
772264383,1,44,M,2,Graduate,Single,10000.0,Blue,33,4,1,3,13301.0,0,1385,50,0,1,0,0,1,5,7,1
769137108,0,43,F,2,Post-Graduate,Married,1666.67,Blue,37,3,3,1,1438.3,0,974,28,1,0,0,1,0,6,2,1
717640083,0,59,M,1,High School,Married,5833.33,Blue,36,3,2,3,6705.0,0,731,18,0,1,0,1,0,3,6,1
